latitude,longitude,depth,d13C,dataset,datasetName,Core,coreflag,speciesflag,speciesName,depthtop,depthbottom,adjdepthmean,age_calkaBP,d18O,Author,FileName,AdditionalNotes,RetrievalNb, sitename,variabledescription,citation,References,datadoi,DataSource,Date,Cruise
-27.95,14.01,1488,0.48,8,C10,GeoB3701_1,0,4,"lobatulus, Cibicidoides lobatulus",0,NaN,NaN,NaN,NaN,"Licari, Laetitia, Mackensen, Andreas (2006)",536362.txt,NaN,9,S_site_GeoB3701_1,"Cibicides lobatulus, d13C [per mil PDB] (C. lobatulus d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Isotope ratio mass spectrometry (URI: http://en.wikipedia.org/wiki/Isotope_ratio_mass_spectrometry)","Licari, Laetitia, Mackensen, Andreas (2006): Mean delta 13C of Cibicidoides pachyderma and Cibicides lobatulus in surface sediment (Table 5). doi:10.1594/PANGAEA.536362","Licari, Laetitia, Mackensen, Andreas: Vertical sediment occupancy by benthic foraminifera between 3¡N and 32¡S off West Africa and paleoceanographic implications. Deep Sea Research Part I: Oceanographic Research Papers, submitted",doi:10.1594/PANGAEA.536362,PANGAEA,NaN,NaN
-27.95,14.01,1488,0.475,8,C10,GeoB3701_1,0,5,"pachyderma, C. pachyderma",0,NaN,NaN,NaN,NaN,"Licari, Laetitia, Mackensen, Andreas (2006)",536362.txt,NaN,9,S_site_GeoB3701_1,"Cibicidoides pachyderma, d13C [per mil PDB] (C. pachyderma d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Isotope ratio mass spectrometry (URI: http://en.wikipedia.org/wiki/Isotope_ratio_mass_spectrometry)","Licari, Laetitia, Mackensen, Andreas (2006): Mean delta 13C of Cibicidoides pachyderma and Cibicides lobatulus in surface sediment (Table 5). doi:10.1594/PANGAEA.536362","Licari, Laetitia, Mackensen, Andreas: Vertical sediment occupancy by benthic foraminifera between 3¡N and 32¡S off West Africa and paleoceanographic implications. Deep Sea Research Part I: Oceanographic Research Papers, submitted",doi:10.1594/PANGAEA.536362,PANGAEA,NaN,NaN
-26.95,-44.674,2069,1.282,8,C10,V24_253,0,2,"Cib.w, wuellerstorfi, CW",0.05,NaN,NaN,NaN,2.394,Delia W. Oppo,v24-253-tab.txt,NaN,2,S_site_V24_253,d13Cc.wuell   delta C13 PDB (Cibicidoides wuellerstorfi),NaN,"Oppo, D.W., and M. Horowitz. 2000. Glacial deep water geometry: South Atlantic     benthic foraminiferal Cd/Ca and d13C evidence. Paleoceanography 15(2):147-160.------------------",NaN,NOAA,NaN,NaN
-26.705,-43.3317,2438,1.328,8,C10,RC16_84,3,2,"Cib.w, wuellerstorfi, CW",0.025,NaN,NaN,NaN,2.515,Delia W. Oppo,rc16-84-tab.txt,NaN,2,S_site_RC16_84,error,NaN,"Oppo, D.W., and M. Horowitz. 2000. Glacial deep water geometry: South Atlantic     benthic foraminiferal Cd/Ca and d13C evidence. Paleoceanography 15(2):147-160.------------------",NaN,NOAA,NaN,NaN
-25.22,-75.53,3558,0.17,8,C10,GeoB3388_1,0,2,"Cib.w, wuellerstorfi, CW",0.03,NaN,NaN,NaN,2.99,"Mohtadi, M et al. (2006)",686213.txt,NaN,1,S_site_GeoB3388_1,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Mohtadi, Mahyar (eMail: mohtadi@uni-bremen.de) * METHOD: Mass spectrometer Finnigan MAT 251","Mohtadi, M et al. (2006): Late Pleistocene proxy records of sediment core GeoB3388-1 from the eastern subtropical Pacific. doi:10.1594/PANGAEA.686213,",NaN,"doi:10.1594/PANGAEA.686213,",PANGAEA,NaN,NaN
-24.48,7.53,4084,0.45,8,C10,GeoB1211_3,0,2,"Cib.w, wuellerstorfi, CW",0.03,NaN,0.07,6,2.55,"Bickert, Torsten, Wefer, Gerold, MŸller, Peter J (2009)",058782.txt,NaN,1,S_site_GeoB1211_3_AR,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Bickert, Torsten (eMail: g05e@uni-bremen.de) * METHOD: Mass spectrometer Finnigan MAT 251","Bickert, Torsten, Wefer, Gerold, MŸller, Peter J (2009): Stable isotopes and sedimentology of coreGeoB1211. doi:10.1594/PANGAEA.58782","Bickert, Torsten, Wefer, Gerold (1996): Late Quaternary deep water circulation in the South Atlantic: Reconstruction from carbonate dissolution and benthic stable isotopes. In: Wefer, G, Berger, W H, Siedler, G & Webb, D (eds.), The South Atlantic: Present and Past Circulation. Springer-Verlag, Berlin, 103, 599-620",doi:10.1594/PANGAEA.58782,PANGAEA,NaN,NaN
-24.3,13,1305,-0.07,8,C10,GeoB3705_2,0,4,"lobatulus, Cibicidoides lobatulus",0,NaN,NaN,NaN,NaN,"Licari, Laetitia, Mackensen, Andreas (2006)",536362.txt,NaN,7,S_site_GeoB3705_2,"Cibicides lobatulus, d13C [per mil PDB] (C. lobatulus d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Isotope ratio mass spectrometry (URI: http://en.wikipedia.org/wiki/Isotope_ratio_mass_spectrometry)","Licari, Laetitia, Mackensen, Andreas (2006): Mean delta 13C of Cibicidoides pachyderma and Cibicides lobatulus in surface sediment (Table 5). doi:10.1594/PANGAEA.536362","Licari, Laetitia, Mackensen, Andreas: Vertical sediment occupancy by benthic foraminifera between 3¡N and 32¡S off West Africa and paleoceanographic implications. Deep Sea Research Part I: Oceanographic Research Papers, submitted",doi:10.1594/PANGAEA.536362,PANGAEA,NaN,NaN
-24.03,5.31,2266,0.81,8,C10,GeoB1220_2,0,2,"Cib.w, wuellerstorfi, CW",0.03,NaN,NaN,6,2.99,"H_nisch, B et al. (2008)",725482.txt,"Age assignments according to benthic oxygen isotope stratigraphy of GeoB cores (Bickert and Mackensen, 2003)",12,S_site_GeoB1220_2,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: H_nisch, B_rbel * METHOD: Isotope ratio mass spectrometry (URI: http://en.wikipedia.org/wiki/Isotope_ratio_mass_spectrometry)","H_nisch, B et al. (2008): Stable carbon and oxygen isotope ratios of Cibicidoides wuellerstorfi (Table 1). doi:10.1594/PANGAEA.725482,",NaN,"doi:10.1594/PANGAEA.725482,",PANGAEA,NaN,NaN
-23.83,-115.94,2918,-0.04,8,C10,SO26_222KA,0,3,kullenbergi,0.061,NaN,NaN,NaN,3.9883,"Sarnthein, Michael, Winn, Kyaw (2013)",805131.txt,"Stable isotopes measured at CARBO KIEL, Christian-Albrechts-University, Kiel, Germany",1,S_site_SO26_222KA,"Cibicides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Winn, Kyaw (eMail: k_winn@web.de) * METHOD: Mass spectrometer Finnigan MAT 251","Sarnthein, Michael, Winn, Kyaw (2013): Carbon and oxygen isotope measurements on Globigerinoides ruber white and Cibicides wuellerstorfi, dry density, carbonate and organic carbon contents in southeast tropical Pacific core SO26-222. Dataset #805131 (DOI registration in progress)",NaN,see_info_in_citation,PANGAEA,NaN,NaN
-23.43,11.7,2987,0.46333,8,C10,GeoB1710_3,0,2,"Cib.w, wuellerstorfi, CW",0.046667,NaN,NaN,NaN,2.6133,"Schmiedl, G, Mackensen, A (1997)",052771.txt,NaN,2,S_site_GeoB1710_3_AR,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Schmiedl, Gerhard (eMail: gerhard.schmiedl@uni-hamburg.de) * METHOD: Mass spectrometer Finnigan MAT 251","Schmiedl, G, Mackensen, A (1997): Fig. 2. Stable isotope analysis on C. wuellerstorfi from sediment core GeoB1710-3. doi:10.1594/PANGAEA.52771,",NaN,"doi:10.1594/PANGAEA.52771,",PANGAEA,NaN,NaN
-23.32,12.37,1980,0.12,8,C10,GeoB3725_1,0,4,"lobatulus, Cibicidoides lobatulus",0,NaN,NaN,NaN,NaN,"Licari, Laetitia, Mackensen, Andreas (2006)",536362.txt,NaN,7,S_site_GeoB3725_1,"Cibicides lobatulus, d13C [per mil PDB] (C. lobatulus d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Isotope ratio mass spectrometry (URI: http://en.wikipedia.org/wiki/Isotope_ratio_mass_spectrometry)","Licari, Laetitia, Mackensen, Andreas (2006): Mean delta 13C of Cibicidoides pachyderma and Cibicides lobatulus in surface sediment (Table 5). doi:10.1594/PANGAEA.536362","Licari, Laetitia, Mackensen, Andreas: Vertical sediment occupancy by benthic foraminifera between 3¡N and 32¡S off West Africa and paleoceanographic implications. Deep Sea Research Part I: Oceanographic Research Papers, submitted",doi:10.1594/PANGAEA.536362,PANGAEA,NaN,NaN
-22.92,6.04,2505,0.82,8,C10,GeoB1032_3,0,2,"Cib.w, wuellerstorfi, CW",0.08,NaN,0.08,6,2.25,"Bickert, Torsten, Wefer, Gerold, MŸller, Peter J (2009)",058770.txt,NaN,2,S_site_GeoB1032_3_AR,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Bickert, Torsten (eMail: g05e@uni-bremen.de) * METHOD: Mass spectrometer Finnigan MAT 251","Bickert, Torsten, Wefer, Gerold, MŸller, Peter J (2009): Stable isotopes and sedimentology of core GeoB1032. doi:10.1594/PANGAEA.58770","Bickert, Torsten, Wefer, Gerold (1996): Late Quaternary deep water circulation in the South Atlantic: Reconstruction from carbonate dissolution and benthic stable isotopes. In: Wefer, G, Berger, W H, Siedler, G & Webb, D (eds.), The South Atlantic: Present and Past Circulation. Springer-Verlag, Berlin, 103, 599-620",doi:10.1594/PANGAEA.58770,PANGAEA,NaN,NaN
-22.72,12.6,1313,0.19,8,C10,GeoB3706_3,0,4,"lobatulus, Cibicidoides lobatulus",0,NaN,NaN,NaN,NaN,"Licari, Laetitia, Mackensen, Andreas (2006)",536362.txt,NaN,8,S_site_GeoB3706_3,"Cibicides lobatulus, d13C [per mil PDB] (C. lobatulus d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Isotope ratio mass spectrometry (URI: http://en.wikipedia.org/wiki/Isotope_ratio_mass_spectrometry)","Licari, Laetitia, Mackensen, Andreas (2006): Mean delta 13C of Cibicidoides pachyderma and Cibicides lobatulus in surface sediment (Table 5). doi:10.1594/PANGAEA.536362","Licari, Laetitia, Mackensen, Andreas: Vertical sediment occupancy by benthic foraminifera between 3¡N and 32¡S off West Africa and paleoceanographic implications. Deep Sea Research Part I: Oceanographic Research Papers, submitted",doi:10.1594/PANGAEA.536362,PANGAEA,NaN,NaN
-21.74,5.42,3772,0.69,8,C10,GeoB1034_3,0,2,"Cib.w, wuellerstorfi, CW",0.055,NaN,NaN,7.835,2.6,"Bickert, Torsten, Wefer, Gerold, MŸller, Peter J (2009)",058772.txt,NaN,2,S_site_GeoB1034_3_AR,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Bickert, Torsten (eMail: g05e@uni-bremen.de) * METHOD: Mass spectrometer Finnigan MAT 251","Bickert, Torsten, Wefer, Gerold, MŸller, Peter J (2009): Stable isotopes and sedimentology of core GeoB1034. doi:10.1594/PANGAEA.58772","Bickert, Torsten, Wefer, Gerold (1996): Late Quaternary deep water circulation in the South Atlantic: Reconstruction from carbonate dissolution and benthic stable isotopes. In: Wefer, G, Berger, W H, Siedler, G & Webb, D (eds.), The South Atlantic: Present and Past Circulation. Springer-Verlag, Berlin, 103, 599-620",doi:10.1594/PANGAEA.58772,PANGAEA,NaN,NaN
-21.59,5.03,4453,0.66,8,C10,GeoB1035_4,0,2,"Cib.w, wuellerstorfi, CW",0.08,NaN,0.08,6,2.4,"Bickert, Torsten, Wefer, Gerold, MŸller, Peter J (2001)",058766.txt,NaN,1,S_site_GeoB1035_4_AR,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Bickert, Torsten (eMail: g05e@uni-bremen.de) * METHOD: Mass spectrometer Finnigan MAT 251","Bickert, Torsten, Wefer, Gerold, MŸller, Peter J (2001): Stable isotopes and sedimentology of core GeoB1035. doi:10.1594/PANGAEA.58766","Bickert, Torsten, Wefer, Gerold (1996): Late Quaternary deep water circulation in the South Atlantic: Reconstruction from carbonate dissolution and benthic stable isotopes. In: Wefer, G, Berger, W H, Siedler, G & Webb, D (eds.), The South Atlantic: Present and Past Circulation. Springer-Verlag, Berlin, 103, 599-620",doi:10.1594/PANGAEA.58766,PANGAEA,NaN,NaN
-21.09,11.83,1283,-0.02,8,C10,GeoB3708_1,0,4,"lobatulus, Cibicidoides lobatulus",0,NaN,NaN,NaN,NaN,"Licari, Laetitia, Mackensen, Andreas (2006)",536362.txt,NaN,8,S_site_GeoB3708_1,"Cibicides lobatulus, d13C [per mil PDB] (C. lobatulus d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Isotope ratio mass spectrometry (URI: http://en.wikipedia.org/wiki/Isotope_ratio_mass_spectrometry)","Licari, Laetitia, Mackensen, Andreas (2006): Mean delta 13C of Cibicidoides pachyderma and Cibicides lobatulus in surface sediment (Table 5). doi:10.1594/PANGAEA.536362","Licari, Laetitia, Mackensen, Andreas: Vertical sediment occupancy by benthic foraminifera between 3¡N and 32¡S off West Africa and paleoceanographic implications. Deep Sea Research Part I: Oceanographic Research Papers, submitted",doi:10.1594/PANGAEA.536362,PANGAEA,NaN,NaN
-19.84,10.77,1214,0.06,8,C10,GeoB3711_1,0,4,"lobatulus, Cibicidoides lobatulus",0,NaN,NaN,NaN,NaN,"Licari, Laetitia, Mackensen, Andreas (2006)",536362.txt,NaN,9,S_site_GeoB3711_1,"Cibicides lobatulus, d13C [per mil PDB] (C. lobatulus d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Isotope ratio mass spectrometry (URI: http://en.wikipedia.org/wiki/Isotope_ratio_mass_spectrometry)","Licari, Laetitia, Mackensen, Andreas (2006): Mean delta 13C of Cibicidoides pachyderma and Cibicides lobatulus in surface sediment (Table 5). doi:10.1594/PANGAEA.536362","Licari, Laetitia, Mackensen, Andreas: Vertical sediment occupancy by benthic foraminifera between 3¡N and 32¡S off West Africa and paleoceanographic implications. Deep Sea Research Part I: Oceanographic Research Papers, submitted",doi:10.1594/PANGAEA.536362,PANGAEA,NaN,NaN
-14.5,177.09,3010,0.31,8,C10,SO35_2_182KL,3,3,kullenbergi,0.046,NaN,NaN,9.8,3.02,"Winn, Kyaw (2013)",806897.txt,"Stable isotope ratios measured by CARBO KIEL Massenspectrometer Finnigan MAT 251, Christian-Albrechts-University, Kiel, Germany. Data to 21k applied in Sarnthein et al. (1988), in Sarnthein and Winn (1990), and in Winn et al. (1990).",2,S_site_SO35_2_182KL_AR,"Cibicides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Winn, Kyaw (eMail: k_winn@web.de) * METHOD: Isotope ratio mass spectrometry (URI: http://en.wikipedia.org/wiki/Isotope_ratio_mass_spectrometry) * COMMENT: 315-400 µm","Winn, Kyaw (2013): Density, carbon and stable isotope ratios on foraminifera from sediment core SO35-182. doi:10.1594/PANGAEA.806897",NaN,doi:10.1594/PANGAEA.806897,PANGAEA,NaN,NaN
-7.97,-100.01,4107,-0.14,8,C10,SO26_141KA,0,2,"Cib.w, wuellerstorfi, CW",0.044333,NaN,NaN,NaN,2.97,"Sarnthein, Michael, Winn, Kyaw (2013)",805126.txt,"Stable isotopes measured at CARBO KIEL, Christian-Albrechts-University, Kiel, Germany",1,S_site_SO26_141KA,"Cibicides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Winn, Kyaw (eMail: k_winn@web.de) * METHOD: Mass spectrometer Finnigan MAT 251","Sarnthein, Michael, Winn, Kyaw (2013): Carbon and oxygen isotope measurements on Globoquadrina dutertrei dextral and Cibicides wuellerstorfi, dry density, carbonate and organic carbon contents in equatorial Pacific core SO26-141. Dataset #805126 (DOI registration in progress)",NaN,see_info_in_citation,PANGAEA,NaN,NaN
-7.75,11.87,1305,0.44,8,C10,GeoB4915_3,0,5,"pachyderma, C. pachyderma",0,NaN,NaN,NaN,NaN,"Mackensen, A, Licari, L (2004)",536376.txt,NaN,6,S_site_GeoB4915_3,"Cibicidoides pachyderma, d13C [per mil PDB] (C. pachyderma d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 251","Mackensen, A, Licari, L (2004): Carbon isotope composition of live benthic foraminifera in surface sediment (Table 2, upper part). doi:10.1594/PANGAEA.536376,",NaN,"doi:10.1594/PANGAEA.536376,",PANGAEA,NaN,NaN
-4,10,1000,0.33,8,C10,BT4,0,1,"Cib spp, cib",0.05,NaN,NaN,0.5,2.57,"Curry, WB et al. (1988)",052328.txt,NaN,1,S_site_BT4,"Cibicidoides spp., d13C [per mil PDB] (Cibicidoides spp. d13C) * PI: Shackleton, Nicholas J (URL: http://en.wikipedia.org/wiki/Nicholas_Shackleton)","Curry, WB et al. (1988): (Appendix 1) Stable carbon and oxygen isotope ratios of Cibicidoides spp. from sediment core BT4. doi:10.1594/PANGAEA.52328,","Curry, William B, Duplessy, Jean-Claude, Labeyrie, Laurent D, Shackleton, Nicholas J (1988): Changes in the distribution of d13C of deep water Sigma-CO2 between the last glaciation and the Holocene. Paleoceanography, 3(3), 317-341, doi:10.1029/PA003i003p00317","doi:10.1594/PANGAEA.52328,",PANGAEA,NaN,NaN
-2.2,5.1,3894,-0.01,8,C10,GIK16867_3,0,2,"Cib.w, wuellerstorfi, CW",0.02,NaN,NaN,NaN,3.73,"Sarnthein, Michael (1997)",054392.txt,NaN,1,S_site_GIK16867_3,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Sarnthein, Michael (eMail: ms@gpi.uni-kiel.de) * METHOD: Mass spectrometer Finnigan MAT 251","Sarnthein, Michael (1997): Stable isotope analysis on planktic foraminifera on sediment core profile GIK16867-1/-2 /-3. doi:10.1594/PANGAEA.54392","Sarnthein, Michael, Winn, Kyaw, Jung, Simon J A, Duplessy, Jean-Claude, Labeyrie, Laurent D, Erlenkeuser, Helmut, Ganssen, Gerald M (1994): Changes in east Atlantic deepwater circulation over the last 30,000 years: Eight time slice reconstructions. Paleoceanography, 9(2), 209-267, doi:10.1029/93PA03301",doi:10.1594/PANGAEA.54392,PANGAEA,NaN,NaN
-2.18,157,1614,0.39,8,C10,MW9109_7BC,1,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,2.75,"McCorkle, DC, Keigwin, LD (1994)",052668.txt,NaN,1,S_site_MW9109_7BC,"Cibicides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: McCorkle, Daniel C (eMail: dmccorkle@whoi.edu) * METHOD: Mass spectrometer VG Micromass 602","McCorkle, DC, Keigwin, LD (1994): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from surface sediment samples. Dataset #52668 (DOI registration in progress),",NaN,see_info_in_citation,PANGAEA,NaN,NaN
-1.34,-11.97,3911,0.8375,8,C10,GIK16772_1,0,2,"Cib.w, wuellerstorfi, CW",0.0525,NaN,NaN,1.525,2.4775,"Sarnthein, Michael (2004)",134940.txt,NaN,7,S_site_GIK16772_1_AR,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Sarnthein, Michael (eMail: ms@gpi.uni-kiel.de) * METHOD: Mass spectrometer Finnigan MAT 251","Sarnthein, Michael (2004): Stable istope analysis on planktic foraminifera on sediment core GIK16772-1. doi:10.1594/PANGAEA.134940","Sarnthein, Michael, Winn, Kyaw, Jung, Simon J A, Duplessy, Jean-Claude, Labeyrie, Laurent D, Erlenkeuser, Helmut, Ganssen, Gerald M (1994): Changes in east Atlantic deepwater circulation over the last 30,000 years: Eight time slice reconstructions. Paleoceanography, 9(2), 209-267, doi:10.1029/93PA03301",doi:10.1594/PANGAEA.134940,PANGAEA,NaN,NaN
0,159.48,2445,0.26,8,C10,MW9109_37BC,1,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,2.915,"McCorkle, DC, Keigwin, LD (1994)",052668.txt,NaN,1,S_site_MW9109_37BC,"Cibicides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: McCorkle, Daniel C (eMail: dmccorkle@whoi.edu) * METHOD: Mass spectrometer VG Micromass 602","McCorkle, DC, Keigwin, LD (1994): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from surface sediment samples. Dataset #52668 (DOI registration in progress),",NaN,see_info_in_citation,PANGAEA,NaN,NaN
0,160,3393,0.41,8,C10,MW9109_59BC,1,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,2.49,"McCorkle, DC, Keigwin, LD (1994)",052668.txt,NaN,1,S_site_MW9109_59BC,"Cibicides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: McCorkle, Daniel C (eMail: dmccorkle@whoi.edu) * METHOD: Mass spectrometer VG Micromass 602","McCorkle, DC, Keigwin, LD (1994): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from surface sediment samples. Dataset #52668 (DOI registration in progress),",NaN,see_info_in_citation,PANGAEA,NaN,NaN
0,162.22,4341,0.35,8,C10,MW9109_58BC,1,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,2.76,"McCorkle, DC, Keigwin, LD (1994)",052668.txt,NaN,1,S_site_MW9109_58BC,"Cibicides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: McCorkle, Daniel C (eMail: dmccorkle@whoi.edu) * METHOD: Mass spectrometer VG Micromass 602","McCorkle, DC, Keigwin, LD (1994): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from surface sediment samples. Dataset #52668 (DOI registration in progress),",NaN,see_info_in_citation,PANGAEA,NaN,NaN
0,162.7,4440,0.39,8,C10,MW9109_66BC,1,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,2.65,"McCorkle, DC, Keigwin, LD (1994)",052668.txt,NaN,1,S_site_MW9109_66BC,"Cibicides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: McCorkle, Daniel C (eMail: dmccorkle@whoi.edu) * METHOD: Mass spectrometer VG Micromass 602","McCorkle, DC, Keigwin, LD (1994): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from surface sediment samples. Dataset #52668 (DOI registration in progress),",NaN,see_info_in_citation,PANGAEA,NaN,NaN
0.01,158.91,2301,0.53,8,C10,MW9109_13BC,1,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,2.59,"McCorkle, DC, Keigwin, LD (1994)",052668.txt,NaN,1,S_site_MW9109_13BC,"Cibicides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: McCorkle, Daniel C (eMail: dmccorkle@whoi.edu) * METHOD: Mass spectrometer VG Micromass 602","McCorkle, DC, Keigwin, LD (1994): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from surface sediment samples. Dataset #52668 (DOI registration in progress),",NaN,see_info_in_citation,PANGAEA,NaN,NaN
